Job Zone,Code,Occupation,Data-level,url,Median Wage,Projected Growth,Projected Job Openings,ai_proof_score,final_ranking,key_drivers
2,51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",Y,https://www.onetonline.org/link/summary/51-7042.00,"$19.44 hourly, $40,440 annual",Decline (-1% or lower),"6,400",2.4,0.266,"Woodworking machine operators are directly in the path of advancing manufacturing automation—CNC machines and robotic systems execute repetitive material-removal and shaping tasks more consistently and cost-effectively than human operators. The role lacks meaningful physical dexterity variation, novel judgment, legal accountability, or institutional knowledge protection. Limited offensive opportunity exists since automation is eliminating, not liberating, the role."
2,31-9095.00,Pharmacy Aides,Y,https://www.onetonline.org/link/summary/31-9095.00,"$17.79 hourly, $37,000 annual",Little or no change,"6,100",1.9,0.263,"Tasks are highly routine and procedural—inventory management, labeling, count verification (A3: 1). Physical presence is required but in a structured, controlled pharmacy environment (A1: 2). Trust is not the product (A2: 1), and legal accountability is minimal (A4: 1); aides operate under pharmacist supervision. Automation of inventory systems, robotic dispensing, and AI-driven stock management are already deployed and will continue to reduce head count."
4,41-3011.00,Advertising Sales Agents,Y,https://www.onetonline.org/link/summary/41-3011.00,"$29.55 hourly, $61,460 annual",Decline (-1% or lower),"9,300",2.3,0.262,"Sales role is primarily transactional; AI can rapidly match advertiser needs to inventory, optimize pricing, and generate proposals. Relationship matters but is secondary to the deal and ROI. No legal accountability required. Most judgments are familiar and rule-based."
3,17-3012.00,Electrical and Electronics Drafters,Y,https://www.onetonline.org/link/summary/17-3012.00,"$35.44 hourly, $73,720 annual",Decline (-1% or lower),"1,700",2.6,0.262,"Electronics drafters face moderate-to-high vulnerability: CAD and AI-assisted design tools directly automate schematic generation, component layout, and documentation. The role has no legal accountability, minimal novel judgment (drafting is procedural), no trust/relational component, and no deep organizational knowledge requirement. However, some physical presence (lab review) and moderate technical judgment in constraint-based design provide minimal defense. AI will compress 50%+ of drafting time, creating strong substitution pressure."
3,51-4061.00,"Model Makers, Metal and Plastic",Y,https://www.onetonline.org/link/summary/51-4061.00,"$30.14 hourly, $62,700 annual",Decline (-1% or lower),300,2.9,0.262,"Model makers combine physical dexterity in hands-on craftsmanship (A1=4) with some creative perspective (A7=3), but this is increasingly commoditized and AI-assisted design tools are competing directly. Limited institutional knowledge requirements (A5=2) and no legal protections (A4=1) leave the role exposed to rapid substitution."
2,51-8091.00,Chemical Plant and System Operators,Y,https://www.onetonline.org/link/summary/51-8091.00,"$35.35 hourly, $73,540 annual",Decline (-1% or lower),"1,600",2.6,0.261,"Some legal accountability exists (licensed operator role in many jurisdictions), and deep plant-specific knowledge is valuable. However, core task—monitoring systems and executing standard responses—is automatable by AI-powered control systems. Moderate offensive position: significant time now spent on routine monitoring; AI will compress this, but operators will oversee automated systems."
2,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Y,https://www.onetonline.org/link/summary/51-4072.00,"$19.82 hourly, $41,230 annual",Decline (-1% or lower),"15,900",2.2,0.261,Machine operation and setup is increasingly automated by modern CNC and closed-loop control systems; the role involves monitoring and adjusting well-understood parameters rather than novel judgment. Physical presence is semi-structured (factory floor) and does not provide strong protection against machine autonomy.
3,13-1032.00,"Insurance Appraisers, Auto Damage",Y,https://www.onetonline.org/link/summary/13-1032.00,"$36.85 hourly, $76,650 annual",Decline (-1% or lower),500,2.8,0.26,"Computer vision and damage assessment AI are rapidly matching human appraisers in accuracy; the core task—photographing damage, estimating repair costs, and writing reports—is highly digitizable. Limited novel judgment (most decisions follow repair guides and formulas), moderate licensing, and minimal trust dependency create high exposure. Significant administrative burden (documentation, photo review) offers AI liberation."
2,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",Y,https://www.onetonline.org/link/summary/51-4031.00,"$21.92 hourly, $45,590 annual",Decline (-1% or lower),"14,400",2.2,0.259,"Moderate physical presence in structured factory environment provides minimal defense. Judgment is limited to equipment settings within established parameters, and quality is measured against objective specs. No licensure, legal accountability, or relationship value. Standard manufacturing automation pathway."
2,53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",Y,https://www.onetonline.org/link/summary/53-3011.00,"$16.51 hourly, $34,330 annual",Decline (-1% or lower),"1,400",2.6,0.258,"Physical presence and vehicle operation in semi-structured environments (A1=3). Minimal novel judgment (A3=1), no legal accountability beyond basic driving (A4=1), and trust is in the medical crew, not the driver (A2=1). Work is increasingly routine with GPS navigation and dispatch optimization."
2,51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",Y,https://www.onetonline.org/link/summary/51-4193.00,"$20.00 hourly, $41,600 annual",Decline (-1% or lower),"2,500",2.5,0.258,"Plating machine operators are highly vulnerable. The role is procedure-driven (setup, monitoring, adjustment to specification), with minimal novel judgment and no licensure. Machines are monitored in controlled environments. Tasks are increasingly automatable—vision systems can monitor quality, programmable logic controllers can manage process parameters, and robotic handling can move materials. This role faces direct displacement risk."
3,43-6012.00,Legal Secretaries and Administrative Assistants,Y,https://www.onetonline.org/link/summary/43-6012.00,"$26.03 hourly, $54,140 annual",Decline (-1% or lower),"19,600",2.1,0.253,"Legal secretaries spend substantial time on below-ceiling administrative tasks — document formatting, scheduling, filing, transcription, calendar management — that AI will rapidly compress. Org-context knowledge provides some resilience, but the role is primarily transactional. AI document automation, email summarization, and calendar tools will displace routine tasks."
3,17-3013.00,Mechanical Drafters,Y,https://www.onetonline.org/link/summary/17-3013.00,"$32.94 hourly, $68,510 annual",Decline (-1% or lower),"3,300",2.4,0.252,"Mechanical drafting is a rule-governed, procedural task where AI generative tools are already demonstrating capability to produce compliant CAD output from specifications. Much of a drafter's day involves routine geometry, annotation, and revision — tasks perfect for automation."
2,51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",Y,https://www.onetonline.org/link/summary/51-9032.00,"$21.97 hourly, $45,700 annual",Decline (-1% or lower),"5,300",2.3,0.25,"Operator role has moderate physical presence in controlled factory environments, but judgment is minimal and largely procedural. Setup and troubleshooting have some skill but rely on established protocols rather than novel reasoning. Purely transactional output with no trust requirement."
2,51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Y,https://www.onetonline.org/link/summary/51-4033.00,"$21.73 hourly, $45,190 annual",Decline (-1% or lower),"5,500",2.3,0.25,"Machine tool operators score moderately on physical presence in structured factory environments (A1: 2) and some moderate judgment in setup and troubleshooting (A3: 2), but lack legal accountability (A4: 1) and institutional depth (A5: 1). The role is characterized by routine machine operation and parameter adjustment; AI-driven adaptive manufacturing systems and more autonomous machine tools will further compress the cognitive overhead required (A9: 3, A10: 1)."
